SBID,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,BMAJ,BMIN,BPA
8540,RACS_1407+31A,7,14:14:34.015,+32:56:40.2698,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,23.510,8.290,14.300
8540,RACS_1407+31A,8,14:14:28.8,+31:53:40.34,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,22.740,8.510,14.400
8540,RACS_1407+31A,9,14:14:23.851,+30:50:41.06,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,21.800,8.500,14.600
8540,RACS_1407+31A,10,14:14:19.157,+29:47:41.06,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,21.120,8.830,14.900
8540,RACS_1407+31A,11,14:09:28.733,+29:48:22.64,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,21.210,8.850,13.800
8540,RACS_1407+31A,12,14:04:38.326,+29:48:22.64,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,20.850,8.820,12.800
8540,RACS_1407+31A,13,13:59:47.902,+29:47:41.06,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,20.670,8.840,11.600
8540,RACS_1407+31A,14,13:59:43.207,+30:50:41.06,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,21.500,8.750,11.300
8540,RACS_1407+31A,15,13:59:38.258,+31:53:40.34,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,22.130,8.480,10.700
8540,RACS_1407+31A,16,13:54:23.53,+33:58:14.88,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,23.950,8.370,9.200
8540,RACS_1407+31A,17,13:59:27.547,+33:59:42.04,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,24.020,8.300,10.500
8540,RACS_1407+31A,18,14:04:31.538,+34:00:25.6,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,24.240,8.320,11.700
8540,RACS_1407+31A,19,14:09:35.52,+34:00:25.6,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,23.960,8.200,12.900
8540,RACS_1407+31A,20,14:14:39.511,+33:59:42.04,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,24.110,8.140,14.100
8540,RACS_1407+31A,21,14:19:43.529,+33:58:14.88,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,24.290,8.130,15.400
8540,RACS_1407+31A,22,14:19:34.375,+32:55:14.2298,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,27.210,7.920,14.300
8540,RACS_1407+31A,23,14:19:25.687,+31:52:15.3502,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,25.980,8.000,14.300
8540,RACS_1407+31A,24,14:19:17.446,+30:49:16.9702,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,25.410,8.140,14.500
8540,RACS_1407+31A,25,14:19:09.622,+29:46:17.8702,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,21.450,8.770,16.600
8540,RACS_1407+31A,26,14:19:02.201,+28:43:16.72,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,20.410,8.830,17.000
8540,RACS_1407+31A,27,14:14:14.7,+28:44:39.12,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,20.630,8.930,15.500
8540,RACS_1407+31A,28,14:09:27.247,+28:45:20.34,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,20.280,8.890,14.500
8540,RACS_1407+31A,29,14:04:39.811,+28:45:20.34,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,20.080,8.910,13.300
8540,RACS_1407+31A,30,13:59:52.358,+28:44:39.12,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,19.850,8.880,12.200
8540,RACS_1407+31A,31,13:55:04.858,+28:43:16.72,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,19.730,8.950,10.800
8540,RACS_1407+31A,32,13:54:57.434,+29:46:17.8702,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,20.640,8.840,10.100
8540,RACS_1407+31A,33,13:54:49.613,+30:49:16.9702,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,21.330,8.770,10.000
8540,RACS_1407+31A,34,13:54:41.371,+31:52:15.3502,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,21.860,8.370,9.600
8540,RACS_1407+31A,35,13:54:32.683,+32:55:14.2298,2019-04-21 15:29:22.992,2019-04-21 15:44:38.659,22.810,8.300,9.400
8541,RACS_1417+37A,0,14:15:12.11,+38:09:17.3498,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,27.790,8.140,3.200
8541,RACS_1417+37A,1,14:20:32.57,+38:09:17.3498,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,27.460,8.080,4.400
8541,RACS_1417+37A,2,14:15:14.359,+37:06:17.6,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,27.150,8.200,3.300
8541,RACS_1417+37A,3,14:20:30.322,+37:06:17.6,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,27.190,8.200,4.500
8541,RACS_1417+37A,4,14:09:44.558,+39:11:23.14,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,29.020,8.110,1.800
8541,RACS_1417+37A,5,14:15:09.742,+39:12:17.7502,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,29.160,8.090,3.100
8541,RACS_1417+37A,6,14:20:34.939,+39:12:17.7502,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,29.210,8.030,4.400
8541,RACS_1417+37A,7,14:26:00.12,+39:11:23.14,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,29.190,7.960,5.700
8541,RACS_1417+37A,8,14:25:53.018,+38:08:23.5702,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,27.980,8.150,5.600
8541,RACS_1417+37A,9,14:25:46.277,+37:05:24.58,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,27.260,8.190,5.600
8541,RACS_1417+37A,10,14:25:39.876,+36:02:24.9,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,25.790,8.240,5.200
8541,RACS_1417+37A,11,14:20:28.188,+36:03:17.24,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,26.090,8.290,4.200
8541,RACS_1417+37A,12,14:15:16.493,+36:03:17.24,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,25.790,8.260,3.400
8541,RACS_1417+37A,13,14:10:04.805,+36:02:24.9,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,25.710,8.270,2.200
8541,RACS_1417+37A,14,14:09:58.404,+37:05:24.58,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,27.040,8.220,2.200
8541,RACS_1417+37A,15,14:09:51.662,+38:08:23.5702,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,27.650,8.160,2.000
8541,RACS_1417+37A,16,14:04:06.95,+40:12:33.5498,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,30.370,8.060,0.500
8541,RACS_1417+37A,17,14:09:37.07,+40:14:24.54,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,30.390,8.010,1.800
8541,RACS_1417+37A,18,14:15:07.246,+40:15:20.02,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,30.530,8.010,3.100
8541,RACS_1417+37A,19,14:20:37.435,+40:15:20.02,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,30.090,7.850,4.400
8541,RACS_1417+37A,20,14:26:07.61,+40:14:24.54,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,30.170,7.800,5.800
8541,RACS_1417+37A,21,14:31:37.73,+40:12:33.5498,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,30.290,7.770,7.100
8541,RACS_1417+37A,22,14:31:25.26,+39:09:33.9098,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,33.160,7.650,6.700
8541,RACS_1417+37A,23,14:31:13.433,+38:06:35.96,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,31.280,7.670,6.600
8541,RACS_1417+37A,24,14:31:02.206,+37:03:38.48,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,30.320,7.870,6.500
8541,RACS_1417+37A,25,14:30:51.547,+36:00:40.2098,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,26.000,8.260,6.800
8541,RACS_1417+37A,26,14:30:41.419,+34:57:39.82,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,24.360,8.270,6.700
8541,RACS_1417+37A,27,14:25:33.797,+34:59:23.24,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,24.920,8.350,5.300
8541,RACS_1417+37A,28,14:20:26.16,+35:00:14.94,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,24.660,8.320,4.500
8541,RACS_1417+37A,29,14:15:18.521,+35:00:14.94,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,24.550,8.330,3.400
8541,RACS_1417+37A,30,14:10:10.884,+34:59:23.24,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,24.490,8.290,2.100
8541,RACS_1417+37A,31,14:05:03.259,+34:57:39.82,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,24.420,8.350,1.100
8541,RACS_1417+37A,32,14:04:53.134,+36:00:40.2098,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,25.920,8.260,0.700
8541,RACS_1417+37A,33,14:04:42.473,+37:03:38.48,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,26.890,8.220,1.000
8541,RACS_1417+37A,34,14:04:31.248,+38:06:35.96,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,27.370,8.040,0.700
8541,RACS_1417+37A,35,14:04:19.421,+39:09:33.9098,2019-04-21 16:15:59.846,2019-04-21 16:31:15.514,28.730,7.980,0.600
8548,RACS_1424+18A,0,14:21:46.435,+19:22:55.8098,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.320,9.990,23.100
8548,RACS_1424+18A,1,14:26:13.565,+19:22:55.8098,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.360,9.880,24.700
8548,RACS_1424+18A,2,14:21:47.268,+18:19:55.9898,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.950,10.100,25.100
8548,RACS_1424+18A,3,14:26:12.732,+18:19:55.9898,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.140,10.030,26.400
8548,RACS_1424+18A,4,14:17:16.603,+20:25:32.38,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.550,9.950,19.900
8548,RACS_1424+18A,5,14:21:45.545,+20:25:56.28,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.740,9.890,21.500
8548,RACS_1424+18A,6,14:26:14.455,+20:25:56.28,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.930,9.820,22.900
8548,RACS_1424+18A,7,14:30:43.397,+20:25:32.38,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,16.130,9.770,24.200
8548,RACS_1424+18A,8,14:30:40.728,+19:22:32.0902,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.790,9.930,25.600
8548,RACS_1424+18A,9,14:30:38.227,+18:19:32.4098,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.330,9.950,27.600
8548,RACS_1424+18A,10,14:30:35.89,+17:16:32.0902,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.920,10.080,29.600
8548,RACS_1424+18A,11,14:26:11.952,+17:16:55.52,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.890,10.210,28.300
8548,RACS_1424+18A,12,14:21:48.048,+17:16:55.52,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.630,10.220,27.500
8548,RACS_1424+18A,13,14:17:24.11,+17:16:32.0902,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.460,10.300,26.200
8548,RACS_1424+18A,14,14:17:21.773,+18:19:32.4098,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.790,10.180,23.800
8548,RACS_1424+18A,15,14:17:19.272,+19:22:32.0902,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.150,10.070,21.700
8548,RACS_1424+18A,16,14:12:42.821,+21:27:46.3298,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.810,9.880,17.000
8548,RACS_1424+18A,17,14:17:13.762,+21:28:34.54,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.840,9.820,18.700
8548,RACS_1424+18A,18,14:21:44.599,+21:28:58.66,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,16.170,9.790,20.100
8548,RACS_1424+18A,19,14:26:15.401,+21:28:58.66,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,16.170,9.700,21.400
8548,RACS_1424+18A,20,14:30:46.238,+21:28:34.54,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,16.350,9.630,22.700
8548,RACS_1424+18A,21,14:35:17.179,+21:27:46.3298,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,16.420,9.470,24.100
8548,RACS_1424+18A,22,14:35:12.442,+20:24:44.5298,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,18.680,8.930,20.100
8548,RACS_1424+18A,23,14:35:07.994,+19:21:44.6,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,18.040,9.110,20.500
8548,RACS_1424+18A,24,14:35:03.828,+18:18:45.22,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,17.720,9.290,21.600
8548,RACS_1424+18A,25,14:34:59.933,+17:15:45.14,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.170,9.950,30.900
8548,RACS_1424+18A,26,14:34:56.302,+16:12:43.1302,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.620,10.000,33.200
8548,RACS_1424+18A,27,14:30:33.71,+16:13:29.82,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.740,10.210,32.000
8548,RACS_1424+18A,28,14:26:11.225,+16:13:53.18,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.480,10.220,31.400
8548,RACS_1424+18A,29,14:21:48.775,+16:13:53.18,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.320,10.320,30.500
8548,RACS_1424+18A,30,14:17:26.29,+16:13:29.82,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.060,10.300,29.900
8548,RACS_1424+18A,31,14:13:03.698,+16:12:43.1302,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,13.960,10.490,28.000
8548,RACS_1424+18A,32,14:13:00.067,+17:15:45.14,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.300,10.350,25.100
8548,RACS_1424+18A,33,14:12:56.172,+18:18:45.22,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.610,10.240,22.300
8548,RACS_1424+18A,34,14:12:52.006,+19:21:44.6,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,14.850,10.020,20.400
8548,RACS_1424+18A,35,14:12:47.558,+20:24:44.5298,2019-04-22 15:40:37.776,2019-04-22 15:55:53.530,15.250,9.900,18.600
8548,RACS_1429+25A,0,14:27:06.269,+25:38:56.54,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,25.710,7.950,37.000
8548,RACS_1429+25A,1,14:31:45.804,+25:38:56.54,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,26.000,7.880,37.800
8548,RACS_1429+25A,2,14:27:07.466,+24:35:56.72,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,25.050,8.090,37.600
8548,RACS_1429+25A,3,14:31:44.609,+24:35:56.72,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,25.620,8.030,38.300
8548,RACS_1429+25A,4,14:22:22.915,+26:41:24.04,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,25.860,7.960,35.700
8548,RACS_1429+25A,5,14:27:05.004,+26:41:56.98,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,26.510,7.920,36.500
8548,RACS_1429+25A,6,14:31:47.069,+26:41:56.98,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,27.200,7.900,37.200
8548,RACS_1429+25A,7,14:36:29.16,+26:41:24.04,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,27.910,7.900,38.000
8548,RACS_1429+25A,8,14:36:25.366,+25:38:23.9302,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,27.130,8.030,38.500
8548,RACS_1429+25A,9,14:36:21.778,+24:35:24.4,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,26.180,7.980,38.900
8548,RACS_1429+25A,10,14:36:18.389,+23:32:24.18,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,25.110,8.180,39.500
8548,RACS_1429+25A,11,14:31:43.478,+23:32:56.2898,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,24.940,8.240,38.700
8548,RACS_1429+25A,12,14:27:08.597,+23:32:56.2898,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,24.410,8.370,38.400
8548,RACS_1429+25A,13,14:22:33.686,+23:32:24.18,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,23.880,8.390,37.800
8548,RACS_1429+25A,14,14:22:30.295,+24:35:24.4,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,24.630,8.350,37.200
8548,RACS_1429+25A,15,14:22:26.71,+25:38:23.9302,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,25.080,7.980,36.200
8548,RACS_1429+25A,16,14:17:34.068,+27:43:19.4902,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,26.040,7.930,34.300
8548,RACS_1429+25A,17,14:22:18.905,+27:44:26.0498,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,26.620,7.810,35.200
8548,RACS_1429+25A,18,14:27:03.667,+27:44:59.32,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,27.380,7.900,36.000
8548,RACS_1429+25A,19,14:31:48.406,+27:44:59.32,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,27.720,7.800,36.800
8548,RACS_1429+25A,20,14:36:33.17,+27:44:26.0498,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,28.470,7.780,37.600
8548,RACS_1429+25A,21,14:41:18.007,+27:43:19.4902,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,29.270,7.770,38.400
8548,RACS_1429+25A,22,14:41:11.326,+26:40:18.16,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,31.880,7.710,36.300
8548,RACS_1429+25A,23,14:41:05.004,+25:37:18.62,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,30.430,7.790,36.600
8548,RACS_1429+25A,24,14:40:59.026,+24:34:19.6702,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,29.730,7.900,36.800
8548,RACS_1429+25A,25,14:40:53.378,+23:31:19.96,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,25.980,8.120,40.100
8548,RACS_1429+25A,26,14:40:48.046,+22:28:18.3,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,24.840,8.280,40.900
8548,RACS_1429+25A,27,14:36:15.187,+22:29:22.06,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,24.820,8.440,40.100
8548,RACS_1429+25A,28,14:31:42.41,+22:29:53.9498,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,24.130,8.380,39.600
8548,RACS_1429+25A,29,14:27:09.662,+22:29:53.9498,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,23.620,8.410,38.900
8548,RACS_1429+25A,30,14:22:36.886,+22:29:22.06,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,22.880,8.430,38.100
8548,RACS_1429+25A,31,14:18:04.027,+22:28:18.3,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,22.600,8.470,37.600
8548,RACS_1429+25A,32,14:17:58.694,+23:31:19.96,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,23.290,8.470,36.800
8548,RACS_1429+25A,33,14:17:53.047,+24:34:19.6702,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,24.030,8.370,36.400
8548,RACS_1429+25A,34,14:17:47.069,+25:37:18.62,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,24.480,8.000,35.500
8548,RACS_1429+25A,35,14:17:40.75,+26:40:18.16,2019-04-22 14:08:33.706,2019-04-22 14:23:39.437,25.220,7.980,34.900
8541,RACS_1435+31A,0,14:32:49.226,+31:54:22.86,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.800,8.620,-7.600
8541,RACS_1435+31A,1,14:37:46.066,+31:54:22.86,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.440,8.600,-6.400
8541,RACS_1435+31A,2,14:32:50.878,+30:51:23.08,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.150,8.940,-7.700
8541,RACS_1435+31A,3,14:37:44.417,+30:51:23.08,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.080,8.930,-6.400
8541,RACS_1435+31A,4,14:27:47.162,+32:56:40.2698,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,22.730,8.540,-8.700
8541,RACS_1435+31A,5,14:32:47.489,+32:57:23.26,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,22.670,8.540,-7.400
8541,RACS_1435+31A,6,14:37:47.806,+32:57:23.26,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,22.620,8.540,-6.100
8541,RACS_1435+31A,7,14:42:48.132,+32:56:40.2698,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,22.550,8.530,-4.800
8541,RACS_1435+31A,8,14:42:42.919,+31:53:40.34,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.780,8.690,-5.100
8541,RACS_1435+31A,9,14:42:37.97,+30:50:41.06,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.000,8.910,-5.100
8541,RACS_1435+31A,10,14:42:33.274,+29:47:41.06,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,20.150,8.970,-5.900
8541,RACS_1435+31A,11,14:37:42.852,+29:48:22.64,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,20.470,9.010,-7.100
8541,RACS_1435+31A,12,14:32:52.442,+29:48:22.64,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,20.350,9.020,-8.000
8541,RACS_1435+31A,13,14:28:02.021,+29:47:41.06,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,20.440,9.030,-9.300
8541,RACS_1435+31A,14,14:27:57.324,+30:50:41.06,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.210,8.950,-9.100
8541,RACS_1435+31A,15,14:27:52.375,+31:53:40.34,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.870,8.620,-8.900
8541,RACS_1435+31A,16,14:22:37.646,+33:58:14.88,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,23.750,8.460,-9.800
8541,RACS_1435+31A,17,14:27:41.666,+33:59:42.04,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,23.580,8.430,-8.600
8541,RACS_1435+31A,18,14:32:45.655,+34:00:25.6,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,23.590,8.500,-7.200
8541,RACS_1435+31A,19,14:37:49.637,+34:00:25.6,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,23.190,8.440,-6.000
8541,RACS_1435+31A,20,14:42:53.628,+33:59:42.04,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,23.150,8.430,-4.700
8541,RACS_1435+31A,21,14:47:57.648,+33:58:14.88,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,22.990,8.290,-3.400
8541,RACS_1435+31A,22,14:47:48.492,+32:55:14.2298,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,25.920,8.040,-3.000
8541,RACS_1435+31A,23,14:47:39.806,+31:52:15.3502,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,24.790,8.190,-3.300
8541,RACS_1435+31A,24,14:47:31.562,+30:49:16.9702,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,24.100,8.300,-3.600
8541,RACS_1435+31A,25,14:47:23.741,+29:46:17.8702,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,20.090,9.000,-4.200
8541,RACS_1435+31A,26,14:47:16.318,+28:43:16.72,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,19.100,9.060,-4.600
8541,RACS_1435+31A,27,14:42:28.819,+28:44:39.12,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,19.610,9.100,-6.200
8541,RACS_1435+31A,28,14:37:41.366,+28:45:20.34,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,19.500,9.090,-7.200
8541,RACS_1435+31A,29,14:32:53.928,+28:45:20.34,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,19.580,9.110,-8.500
8541,RACS_1435+31A,30,14:28:06.475,+28:44:39.12,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,19.620,9.020,-9.700
8541,RACS_1435+31A,31,14:23:18.974,+28:43:16.72,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,19.780,9.110,-11.100
8541,RACS_1435+31A,32,14:23:11.554,+29:46:17.8702,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,20.700,8.950,-10.900
8541,RACS_1435+31A,33,14:23:03.732,+30:49:16.9702,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.270,8.940,-10.400
8541,RACS_1435+31A,34,14:22:55.488,+31:52:15.3502,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,21.830,8.490,-10.200
8541,RACS_1435+31A,35,14:22:46.802,+32:55:14.2298,2019-04-21 17:17:22.560,2019-04-21 17:32:28.291,22.690,8.410,-10.000
8541,RACS_1448+37A,0,14:45:50.407,+38:09:17.3498,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,27.570,8.170,-7.600
8541,RACS_1448+37A,1,14:51:10.867,+38:09:17.3498,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,27.750,8.150,-6.300
8541,RACS_1448+37A,2,14:45:52.656,+37:06:17.6,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,26.890,8.260,-7.500
8541,RACS_1448+37A,3,14:51:08.621,+37:06:17.6,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,26.820,8.260,-6.200
8541,RACS_1448+37A,4,14:40:22.858,+39:11:23.14,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,29.110,8.120,-8.800
8541,RACS_1448+37A,5,14:45:48.041,+39:12:17.7502,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,28.980,8.130,-7.500
8541,RACS_1448+37A,6,14:51:13.236,+39:12:17.7502,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,28.890,8.120,-6.300
8541,RACS_1448+37A,7,14:56:38.419,+39:11:23.14,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,28.800,8.130,-5.000
8541,RACS_1448+37A,8,14:56:31.315,+38:08:23.5702,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,27.500,8.250,-5.100
8541,RACS_1448+37A,9,14:56:24.576,+37:05:24.58,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,26.740,8.250,-4.900
8541,RACS_1448+37A,10,14:56:18.175,+36:02:24.9,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,25.480,8.280,-5.400
8541,RACS_1448+37A,11,14:51:06.485,+36:03:17.24,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,25.880,8.340,-6.500
8541,RACS_1448+37A,12,14:45:54.79,+36:03:17.24,2019-04-21 17:32:38.227,2019-04-21 17:47:53.981,25.670,8.330,-7.600
