SBID,OBS_FREQ,FIELD_NME,BEM,R_HMS,DEC_DMS,DTEOBS,DTEEND,NINT,BMJ,BMIN,BP
45581,887.5,VAST_0931-56,0,9:28:01.846,-55:46:39.940,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.095181025623384,11.106212265170711,3.22723444157202
45581,887.5,VAST_0931-56,1,9:35:29.918,-55:46:39.940,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.08989069405465,11.1250312483959,1.00176758478698
45581,887.5,VAST_0931-56,2,9:27:55.603,-56:49:39.400,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.2620029508194,11.08722338340084,3.13423743253237
45581,887.5,VAST_0931-56,3,9:35:36.161,-56:49:39.400,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.267810044932776,11.116228535772049,0.830454774972542
45581,887.5,VAST_0931-56,4,9:20:51.530,-54:41:59.960,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.952709541880036,11.119865146801848,5.80649584054012
45581,887.5,VAST_0931-56,5,9:28:07.690,-54:43:39.790,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.917853548418291,11.103298655171184,3.50269146820126
45581,887.5,VAST_0931-56,6,9:35:24.074,-54:43:39.790,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.911871131979533,11.12334080513148,1.23693446303617
45581,887.5,VAST_0931-56,7,9:42:40.234,-54:41:59.960,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.92551089169606,11.159590389348168,-1.02975019490095
45581,887.5,VAST_0931-56,8,9:42:57.734,-55:44:57.480,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.087548908822535,11.136952692719928,-1.25488999280344
45581,887.5,VAST_0931-56,9,9:43:16.435,-56:47:54.100,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.2674784673498,11.13034105221894,-1.53722973521882
45581,887.5,VAST_0931-56,10,9:43:36.451,-57:50:51.110,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.453219028701746,11.128259100052189,-1.70729548346076
45581,887.5,VAST_0931-56,11,9:35:42.842,-57:52:39.500,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.45292584844445,11.103815941758576,0.736172428634368
45581,887.5,VAST_0931-56,12,9:27:48.922,-57:52:39.500,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.447867784347023,11.089136027946816,3.12767591896803
45581,887.5,VAST_0931-56,13,9:19:55.313,-57:50:51.110,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.462172728086726,11.083226571077327,5.51969969111327
45581,887.5,VAST_0931-56,14,9:20:15.329,-56:47:54.100,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.277527581551524,11.091420750434184,5.58877468804691
45581,887.5,VAST_0931-56,15,9:20:34.030,-55:44:57.480,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.146996542518638,11.12422142937024,5.61382089110094
45581,887.5,VAST_0931-56,16,9:14:03.341,-53:35:45.640,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.771834052811776,11.09899517090886,8.17416229601783
45581,887.5,VAST_0931-56,17,9:21:07.946,-53:39:00.320,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.783930051658515,11.125576674080389,5.92360869059604
45581,887.5,VAST_0931-56,18,9:28:13.169,-53:40:37.700,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.777919234169705,11.130746786992727,3.71965600120975
45581,887.5,VAST_0931-56,19,9:35:18.595,-53:40:37.700,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.774282063458667,11.146258563698773,1.42145693188866
45581,887.5,VAST_0931-56,20,9:42:23.818,-53:39:00.320,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.775052647822154,11.178067838093964,-0.753953830761887
45581,887.5,VAST_0931-56,21,9:49:28.423,-53:35:45.640,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.790041548172532,11.209734173812643,-3.06355467261641
45581,887.5,VAST_0931-56,22,9:49:55.709,-54:38:40.420,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.94902176424766,11.195674871837184,-3.30655016282378
45581,887.5,VAST_0931-56,23,9:50:24.797,-55:41:32.680,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.109210801231058,11.174409356556348,-3.60771745935432
45581,887.5,VAST_0931-56,24,9:50:55.870,-56:44:23.640,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.28916369225958,11.168330595807456,-3.88261948465861
45581,887.5,VAST_0931-56,25,9:51:29.124,-57:47:14.460,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.475559809243176,11.161076470121628,-4.16549066706602
45581,887.5,VAST_0931-56,26,9:52:04.795,-58:50:06.400,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.6708836997984,11.152854301693392,-4.44284328697082
45581,887.5,VAST_0931-56,27,9:43:57.929,-58:53:49.700,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.684231585877129,11.144123137037017,-1.92242838511259
45581,887.5,VAST_0931-56,28,9:35:50.014,-58:55:41.450,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.689529714645683,11.13319355235282,0.5747628040134
45581,887.5,VAST_0931-56,29,9:27:41.750,-58:55:41.450,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.686204594061923,11.110231527361956,3.01327762230206
45581,887.5,VAST_0931-56,30,9:19:33.835,-58:53:49.700,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.66759463510698,11.086099704965305,5.49885792196647
45581,887.5,VAST_0931-56,31,9:11:26.969,-58:50:06.400,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.691746248025517,11.09089761865956,7.97549604642969
45581,887.5,VAST_0931-56,32,9:12:02.640,-57:47:14.460,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.513811452326593,11.111120481495131,7.95676308618677
45581,887.5,VAST_0931-56,33,9:12:35.894,-56:44:23.640,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.33281910921828,11.120484291592716,7.94115824481383
45581,887.5,VAST_0931-56,34,9:13:06.967,-55:41:32.680,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,15.132366309658858,11.10738099536334,7.9938055824207
45581,887.5,VAST_0931-56,35,9:13:36.055,-54:38:40.420,2022-11-14 21:56:55.478,2022-11-14 22:08:52.114,72,14.957109386863058,11.10652349351454,8.03911954544051
45582,887.5,VAST_1014-56,0,10:10:23.023,-55:46:39.940,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.09820483902534,11.163627387058645,-5.60616651876087
45582,887.5,VAST_1014-56,1,10:17:51.094,-55:46:39.940,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.116633915072004,11.183482210675823,-7.96738141646547
45582,887.5,VAST_1014-56,2,10:10:16.781,-56:49:39.400,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.273516830148324,11.155670196695748,-5.58693715161017
45582,887.5,VAST_1014-56,3,10:17:57.336,-56:49:39.400,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.29514280039482,11.180870606211265,-8.04755846344303
45582,887.5,VAST_1014-56,4,10:03:12.708,-54:41:59.960,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.927839234372223,11.167753858118605,-3.1028874401409
45582,887.5,VAST_1014-56,5,10:10:28.865,-54:43:39.790,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.93148929819695,11.178780718223736,-5.46037763526219
45582,887.5,VAST_1014-56,6,10:17:45.252,-54:43:39.790,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.945555230352245,11.201345009544564,-7.85232351299999
45582,887.5,VAST_1014-56,7,10:25:01.409,-54:41:59.960,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.977277120012904,11.235210454525932,-10.174321495269
45582,887.5,VAST_1014-56,8,10:25:18.912,-55:44:57.480,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.151743703069414,11.23061891523714,-10.3319384287743
45582,887.5,VAST_1014-56,9,10:25:37.610,-56:47:54.100,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.325406451064548,11.218981445986175,-10.4946793677434
45582,887.5,VAST_1014-56,10,10:25:57.629,-57:50:51.110,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.5177094087801,11.209680610796052,-10.6100643079662
45582,887.5,VAST_1014-56,11,10:18:04.020,-57:52:39.500,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.492670529833044,11.180538281954377,-8.12306833613397
45582,887.5,VAST_1014-56,12,10:10:10.097,-57:52:39.500,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.468649756553267,11.157750908019072,-5.61990383855959
45582,887.5,VAST_1014-56,13,10:02:16.488,-57:50:51.110,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.460376520570698,11.14887588319008,-3.17761590773787
45582,887.5,VAST_1014-56,14,10:02:36.506,-56:47:54.100,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.264633807187668,11.147635247657616,-3.19266594529288
45582,887.5,VAST_1014-56,15,10:02:55.205,-55:44:57.480,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.115351689785376,11.175554747963016,-3.19018852779517
45582,887.5,VAST_1014-56,16,9:56:24.516,-53:35:45.640,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.740471924449768,11.15597680350714,-0.842278737871281
45582,887.5,VAST_1014-56,17,10:03:29.122,-53:39:00.320,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.754937349604276,11.167665464557295,-3.05980597864985
45582,887.5,VAST_1014-56,18,10:10:34.344,-53:40:37.700,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.777066878278047,11.189739194620415,-5.34577656167493
45582,887.5,VAST_1014-56,19,10:17:39.773,-53:40:37.700,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.79883793356998,11.219855624374752,-7.72197075376046
45582,887.5,VAST_1014-56,20,10:24:44.995,-53:39:00.320,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.79581607650706,11.233686011841396,-10.0367052070543
45582,887.5,VAST_1014-56,21,10:31:49.601,-53:35:45.640,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.855360088218832,11.29758108578496,-12.4207491179515
45582,887.5,VAST_1014-56,22,10:32:16.884,-54:38:40.420,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.016290570846577,11.279486426086008,-12.6115109193605
45582,887.5,VAST_1014-56,23,10:32:45.974,-55:41:32.680,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.196548728784492,11.272607595569628,-12.767952557281
45582,887.5,VAST_1014-56,24,10:33:17.045,-56:44:23.640,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.507834649342415,11.270545357532365,-14.2314281394808
45582,887.5,VAST_1014-56,25,10:33:50.299,-57:47:14.460,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.709065016241702,11.273768183364371,-14.3668799615397
45582,887.5,VAST_1014-56,26,10:34:25.970,-58:50:06.400,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.910433534612592,11.262385138160845,-14.4974970596758
45582,887.5,VAST_1014-56,27,10:26:19.104,-58:53:49.700,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.871826084201173,11.234729115647244,-11.9815572738109
45582,887.5,VAST_1014-56,28,10:18:11.191,-58:55:41.450,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.727391175882708,11.19868799276628,-8.20863798048606
45582,887.5,VAST_1014-56,29,10:10:02.926,-58:55:41.450,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.690920715835128,11.16238231463436,-5.68620011065127
45582,887.5,VAST_1014-56,30,10:01:55.013,-58:53:49.700,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.64984655593747,11.132336428863445,-3.17603703434172
45582,887.5,VAST_1014-56,31,9:53:48.146,-58:50:06.400,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.62308645610783,11.107641865366295,-0.710746798850141
45582,887.5,VAST_1014-56,32,9:54:23.815,-57:47:14.460,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.451961106064465,11.132806754399075,-0.770372176285727
45582,887.5,VAST_1014-56,33,9:54:57.072,-56:44:23.640,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.274019414045735,11.147023796437765,-0.799648163919627
45582,887.5,VAST_1014-56,34,9:55:28.142,-55:41:32.680,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,15.07576471613118,11.138104363564477,-0.816354520717255
45582,887.5,VAST_1014-56,35,9:55:57.233,-54:38:40.420,2022-11-14 22:10:41.600,2022-11-14 22:22:48.189,73,14.914565928657542,11.152254963820608,-0.812893264830287
45583,887.5,VAST_1056-56,0,10:52:44.198,-55:46:39.940,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.35374021395899,11.263061186485777,-16.3697948351645
45583,887.5,VAST_1056-56,1,11:00:12.271,-55:46:39.940,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.40134268909236,11.288477327379084,-18.7675793688293
45583,887.5,VAST_1056-56,2,10:52:37.956,-56:49:39.400,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.538023620979624,11.25366886250838,-16.2811534219301
45583,887.5,VAST_1056-56,3,11:00:18.514,-56:49:39.400,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.588973307009017,11.282414263261993,-18.7305413730983
45583,887.5,VAST_1056-56,4,10:45:33.886,-54:41:59.960,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,14.989003553701368,11.235797624836044,-12.6201630088432
45583,887.5,VAST_1056-56,5,10:52:50.042,-54:43:39.790,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.182407871950897,11.284003241984916,-16.4101639908189
45583,887.5,VAST_1056-56,6,11:00:06.427,-54:43:39.790,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.232259750870302,11.30608435668012,-18.8051331713177
45583,887.5,VAST_1056-56,7,11:07:22.586,-54:41:59.960,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.281615766212065,11.333891173100833,-21.0955104463267
45583,887.5,VAST_1056-56,8,11:07:40.090,-55:44:57.480,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.45556075536276,11.315335043441088,-21.091860180691
45583,887.5,VAST_1056-56,9,11:07:58.788,-56:47:54.100,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.648726873855276,11.310213338766433,-21.0883551147038
45583,887.5,VAST_1056-56,10,11:08:18.806,-57:50:51.110,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.77156730716999,11.390472790927417,-20.8376158594972
45583,887.5,VAST_1056-56,11,11:00:25.195,-57:52:39.500,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.777155735884874,11.265592562649935,-18.509840671024
45583,887.5,VAST_1056-56,12,10:52:31.274,-57:52:39.500,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.707830114790855,11.232666105858971,-16.083378947285
45583,887.5,VAST_1056-56,13,10:44:37.666,-57:50:51.110,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.657535923556322,11.220727944213431,-13.620507146706
45583,887.5,VAST_1056-56,14,10:44:57.682,-56:47:54.100,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.344489025126252,11.226113337920038,-12.550726823224
45583,887.5,VAST_1056-56,15,10:45:16.382,-55:44:57.480,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.20099812135595,11.254675667630291,-12.5736647803965
45583,887.5,VAST_1056-56,16,10:38:45.694,-53:35:45.640,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,14.774718652022916,11.21584261788324,-10.325919151975
45583,887.5,VAST_1056-56,17,10:45:50.299,-53:39:00.320,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,14.827563271217915,11.253257498282256,-12.6959559820897
45583,887.5,VAST_1056-56,18,10:52:55.522,-53:40:37.700,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,14.887942634348532,11.294307323334216,-15.1020966735023
45583,887.5,VAST_1056-56,19,11:00:00.948,-53:40:37.700,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.060519802940004,11.311832701588104,-18.8291301449613
45583,887.5,VAST_1056-56,20,11:07:06.170,-53:39:00.320,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.13253996883191,11.364669272442637,-21.1542515917005
45583,887.5,VAST_1056-56,21,11:14:10.776,-53:35:45.640,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.203110708290852,11.410637934413485,-23.5333997225617
45583,887.5,VAST_1056-56,22,11:14:38.062,-54:38:40.420,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.368569184802096,11.386744956219925,-23.4937072844905
45583,887.5,VAST_1056-56,23,11:15:07.150,-55:41:32.680,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.538453040192904,11.36247617313738,-23.4849681207827
45583,887.5,VAST_1056-56,24,11:15:38.222,-56:44:23.640,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.74019955911168,11.360620465743851,-23.4767295975365
45583,887.5,VAST_1056-56,25,11:16:11.477,-57:47:14.460,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.942050041059684,11.354668609693464,-23.4986609926304
45583,887.5,VAST_1056-56,26,11:16:47.148,-58:50:06.400,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,16.06757578760592,11.447703307227924,-23.4323937989527
45583,887.5,VAST_1056-56,27,11:08:40.282,-58:53:49.700,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,16.081924602098592,11.30891311796004,-20.9967822128375
45583,887.5,VAST_1056-56,28,11:00:32.366,-58:55:41.450,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,16.02215006858773,11.284494454357812,-18.5053144902072
45583,887.5,VAST_1056-56,29,10:52:24.103,-58:55:41.450,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.95818049026007,11.260733960636315,-15.9829547703356
45583,887.5,VAST_1056-56,30,10:44:16.188,-58:53:49.700,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.885568790095643,11.23728091226406,-13.472732597936
45583,887.5,VAST_1056-56,31,10:36:09.322,-58:50:06.400,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.725298808654127,11.214446834149632,-9.77068698759492
45583,887.5,VAST_1056-56,32,10:36:44.993,-57:47:14.460,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.534402997154942,11.226273598307124,-9.90631904653455
45583,887.5,VAST_1056-56,33,10:37:18.247,-56:44:23.640,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.35063943184776,11.234697873231276,-10.0769320472502
45583,887.5,VAST_1056-56,34,10:37:49.320,-55:41:32.680,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,15.145936007315688,11.22731381315556,-10.1450507968574
45583,887.5,VAST_1056-56,35,10:38:18.408,-54:38:40.420,2022-11-14 22:23:47.909,2022-11-14 22:35:44.545,72,14.973080602104323,11.23608991165578,-10.2392022919369
45584,887.5,VAST_1045-62,0,10:41:02.916,-61:58:08.800,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.928531014611051,11.150806970747448,-7.63398404030443
45584,887.5,VAST_1045-62,1,10:49:59.150,-61:58:08.800,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.10139890455848,11.192981861134008,-11.8251510101692
45584,887.5,VAST_1045-62,2,10:40:53.311,-63:01:08.040,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.158025940340277,11.136484151914823,-7.55363573778824
45584,887.5,VAST_1045-62,3,10:50:08.755,-63:01:08.040,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.20643221464616,11.18902032186894,-11.5234811817941
45584,887.5,VAST_1045-62,4,10:32:33.811,-60:53:02.440,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.67247541284178,11.155743145243331,-4.80359461561059
45584,887.5,VAST_1045-62,5,10:41:11.798,-60:55:08.870,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.709002426640115,11.17052840402208,-7.61558073897155
45584,887.5,VAST_1045-62,6,10:49:50.270,-60:55:08.870,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.875522212267512,11.214501080935715,-11.8514112715428
45584,887.5,VAST_1045-62,7,10:58:28.255,-60:53:02.440,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.951840083049529,11.224150938600085,-14.5309207284328
45584,887.5,VAST_1045-62,8,10:58:54.835,-61:55:58.120,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.187052501694797,11.212168115724229,-14.5502064506003
45584,887.5,VAST_1045-62,9,10:59:23.580,-62:58:52.680,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.26750797537376,11.224752202842769,-14.3799562657667
45584,887.5,VAST_1045-62,10,10:59:54.758,-64:01:47.420,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.524515551228596,11.223306683811504,-14.3815671866062
45584,887.5,VAST_1045-62,11,10:50:19.176,-64:04:07.900,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.464028067782994,11.197957709143871,-11.459596187863
45584,887.5,VAST_1045-62,12,10:40:42.890,-64:04:07.900,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.387287428382624,11.14851104688463,-7.33874730745702
45584,887.5,VAST_1045-62,13,10:31:07.310,-64:01:47.420,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.36828069844549,11.124139581940176,-4.51456198118954
45584,887.5,VAST_1045-62,14,10:31:38.489,-62:58:52.680,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.114233782117484,11.12686380982555,-4.59506914281837
45584,887.5,VAST_1045-62,15,10:32:07.231,-61:55:58.120,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.906814990524934,11.151019072134108,-4.71201912309615
45584,887.5,VAST_1045-62,16,10:24:38.189,-59:45:59.760,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.42974609498443,11.161451562354468,-2.13416206918763
45584,887.5,VAST_1045-62,17,10:32:58.459,-59:50:04.490,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.47323059287808,11.186671639900464,-4.87457058965668
45584,887.5,VAST_1045-62,18,10:41:20.030,-59:52:06.960,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.515277059948904,11.201273891089524,-7.64880254632047
45584,887.5,VAST_1045-62,19,10:49:42.038,-59:52:06.960,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.578757020413658,11.229875753411916,-10.4005944680724
45584,887.5,VAST_1045-62,20,10:58:03.610,-59:50:04.490,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.033811767479612,11.199629892224555,-13.4047591534069
45584,887.5,VAST_1045-62,21,11:06:23.880,-59:45:59.760,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.100226193329828,11.242023455867256,-15.9755248483026
45584,887.5,VAST_1045-62,22,11:07:04.783,-60:48:49.930,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.070133888509112,11.268678738479435,-17.1961678327759
45584,887.5,VAST_1045-62,23,11:07:48.881,-61:51:37.080,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.216926236354844,11.293887668940071,-17.1736793219923
45584,887.5,VAST_1045-62,24,11:08:36.552,-62:54:22.360,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.377890966013382,11.283725951398152,-17.205434423766
45584,887.5,VAST_1045-62,25,11:09:28.238,-63:57:06.880,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.575690650168017,11.374227538223652,-16.9703386579343
45584,887.5,VAST_1045-62,26,11:10:24.463,-64:59:51.790,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.824735845333674,11.35703332207944,-17.0860045669462
45584,887.5,VAST_1045-62,27,11:00:28.690,-65:04:43.460,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.8244353092583,11.231486532104327,-14.413490059795
45584,887.5,VAST_1045-62,28,10:50:30.521,-65:07:09.550,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.760985968288843,11.20440736969488,-11.4211934107992
45584,887.5,VAST_1045-62,29,10:40:31.548,-65:07:09.550,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.719328515195503,11.190413012656355,-8.38379763049861
45584,887.5,VAST_1045-62,30,10:30:33.377,-65:04:43.460,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.644043382355505,11.123587047166415,-4.38285204097334
45584,887.5,VAST_1045-62,31,10:20:37.603,-64:59:51.790,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.673884538116894,11.141941911859584,-1.53293532466328
45584,887.5,VAST_1045-62,32,10:21:33.828,-63:57:06.880,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.37501151288157,11.143565057991529,-1.46082392003172
45584,887.5,VAST_1045-62,33,10:22:25.517,-62:54:22.360,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,16.12148937766481,11.141196193510488,-1.69910154489179
45584,887.5,VAST_1045-62,34,10:23:13.186,-61:51:37.080,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.88300138906315,11.151208493991756,-1.82566894973535
45584,887.5,VAST_1045-62,35,10:23:57.283,-60:48:49.930,2022-11-14 22:37:34.031,2022-11-14 22:49:40.621,73,15.653159773156403,11.1544008751467,-1.98040141711257
45585,887.5,VAST_1135-62,0,11:30:42.228,-61:58:08.800,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.333686380654495,11.311491816067356,-19.9274710368447
45585,887.5,VAST_1135-62,1,11:39:38.460,-61:58:08.800,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.221706077388788,11.41141901100192,-22.7016098032892
45585,887.5,VAST_1135-62,2,11:30:32.621,-63:01:08.040,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.370406230995872,11.368257381176509,-19.7166916150184
45585,887.5,VAST_1135-62,3,11:39:48.067,-63:01:08.040,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.467638314998634,11.404024961588243,-22.4871717134237
45585,887.5,VAST_1135-62,4,11:22:13.121,-60:53:02.440,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.03206262501344,11.328698741681448,-17.5349476448597
45585,887.5,VAST_1135-62,5,11:30:51.108,-60:55:08.870,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.305661801798383,11.297345472217872,-19.0780561327912
45585,887.5,VAST_1135-62,6,11:39:29.580,-60:55:08.870,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.393112385333946,11.352284154552096,-21.7556138614927
