SRC,FIELD_NAME,SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,OBS_FREQ,FOOTPRINT,PITCH,ROTATION,DURATION,POL_MODE,POL_AXIS,SB_TIME,SB_START_DATE,SB_START_TIME,SB_END_DATE,SB_END_TIME,CAL_SBID,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,PSF_MAJOR,PSF_MINOR,PSF_ANGLE
85,VAST_1302-06A,9669,PROCESSING,13 02 04,-6 17 59,195.516667,-6.299722,307.717625,56.473230,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
86,VAST_1326-06A,9669,PROCESSING,13 26 54,-6 17 59,201.725000,-6.299722,318.618252,55.488281,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
87,VAST_1351-06A,9669,PROCESSING,13 51 43,-6 17 59,207.929167,-6.299722,328.701440,53.528959,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
88,VAST_1416-06A,9669,PROCESSING,14 16 33,-6 17 59,214.137500,-6.299722,337.679793,50.739375,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
89,VAST_1441-06A,9669,PROCESSING,14 41 23,-6 17 59,220.345833,-6.299722,345.483861,47.283938,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
9,VAST_2112-43A,9673,OBSERVED,21 12 33,-43 52 21,318.137500,-43.872500,356.970454,-43.358585,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
90,VAST_2005-43A,9673,OBSERVED,20 05 35,-43 52 21,301.395833,-43.872500,356.078253,-31.331177,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
91,VAST_2028-06A,9668,OBSERVED,20 28 58,-6 17 59,307.241667,-6.299722,38.574460,-24.533318,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
92,VAST_2049-56A,9673,OBSERVED,20 49 25,-56 18 23,312.354167,-56.306389,341.025939,-38.496476,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
93,VAST_2118-06A,9668,OBSERVED,21 18 37,-6 17 59,319.654167,-6.299722,45.249697,-35.441666,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
94,VAST_2132-50A,9673,OBSERVED,21 32 18,-50 05 45,323.075000,-50.095833,347.699422,-45.924541,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
95,VAST_2209-50A,9673,OBSERVED,22 09 14,-50 05 45,332.308333,-50.095833,345.100193,-51.591628,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
96,VAST_2256-56A,9673,OBSERVED,22 56 28,-56 18 23,344.116667,-56.306389,330.149022,-54.318825,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
97,VAST_0126+00A,9667,PROCESSING,1 26 54,0 00 00,21.725000,0.000000,141.816315,-61.564678,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
98,VAST_0306+00A,9667,PROCESSING,3 06 12,0 00 00,46.550000,0.000000,178.561204,-47.774956,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
99,VAST_0331-06A,9667,PROCESSING,3 31 02,-6 17 59,52.758333,-6.299722,191.516893,-46.776779,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
